Tamanho amostral,kind,Medidas,Valores,data_set,species,type
25,petal_length,CV (%),11.456425517127737,iris,virginica,cv
26,petal_length,Média,5.653846153846154,iris,virginica,central
26,petal_length,Mediana,5.65,iris,virginica,central
26,petal_length,Desvio Padrão,0.6370122568558751,iris,virginica,dispersao
26,petal_length,IC (90%),0.21339526127561365,iris,virginica,dispersao
26,petal_length,IC (95%),0.2572948187536262,iris,virginica,dispersao
26,petal_length,IC (99%),0.34822984571389326,iris,virginica,dispersao
26,petal_length,CV (%),11.26688345459371,iris,virginica,cv
27,petal_length,Média,5.622222222222223,iris,virginica,central
27,petal_length,Mediana,5.6,iris,virginica,central
27,petal_length,Desvio Padrão,0.6458943312798829,iris,virginica,dispersao
27,petal_length,IC (90%),0.21201243845115322,iris,virginica,dispersao
27,petal_length,IC (95%),0.2555072877378732,iris,virginica,dispersao
27,petal_length,IC (99%),0.3454009465694806,iris,virginica,dispersao
27,petal_length,CV (%),11.48823909391096,iris,virginica,cv
28,petal_length,Média,5.596428571428572,iris,virginica,central
28,petal_length,Mediana,5.55,iris,virginica,central
28,petal_length,Desvio Padrão,0.6483495529859976,iris,virginica,dispersao
28,petal_length,IC (90%),0.20869805445656175,iris,virginica,dispersao
28,petal_length,IC (95%),0.25140371141453505,iris,virginica,dispersao
28,petal_length,IC (99%),0.3394822198903005,iris,virginica,dispersao
28,petal_length,CV (%),11.585059019532821,iris,virginica,cv
29,petal_length,Média,5.596551724137932,iris,virginica,central
29,petal_length,Mediana,5.6,iris,virginica,central
29,petal_length,Desvio Padrão,0.6366669675632677,iris,virginica,dispersao
29,petal_length,IC (90%),0.20111805527516657,iris,virginica,dispersao
29,petal_length,IC (95%),0.24217516269398456,iris,virginica,dispersao
29,petal_length,IC (99%),0.3266897098059203,iris,virginica,dispersao
29,petal_length,CV (%),11.37605795399554,iris,virginica,cv
30,petal_length,Média,5.603333333333334,iris,virginica,central
30,petal_length,Mediana,5.6,iris,virginica,central
30,petal_length,Desvio Padrão,0.6266954016400484,iris,virginica,dispersao
30,petal_length,IC (90%),0.1944114003960532,iris,virginica,dispersao
30,petal_length,IC (95%),0.23401190885047626,iris,virginica,dispersao
30,petal_length,IC (99%),0.31538127238065333,iris,virginica,dispersao
30,petal_length,CV (%),11.184331974539827,iris,virginica,cv
31,petal_length,Média,5.619354838709678,iris,virginica,central
31,petal_length,Mediana,5.6,iris,virginica,central
31,petal_length,Desvio Padrão,0.6225856593480181,iris,virginica,dispersao
31,petal_length,IC (90%),0.18978717922335125,iris,virginica,dispersao
31,petal_length,IC (95%),0.22836626353352368,iris,virginica,dispersao
31,petal_length,IC (99%),0.3075036487912667,iris,virginica,dispersao
31,petal_length,CV (%),11.079308518822366,iris,virginica,cv
32,petal_length,Média,5.643750000000001,iris,virginica,central
32,petal_length,Mediana,5.65,iris,virginica,central
32,petal_length,Desvio Padrão,0.6278162356983543,iris,virginica,dispersao
32,petal_length,IC (90%),0.18817423550326307,iris,virginica,dispersao
32,petal_length,IC (95%),0.22635189066214154,iris,virginica,dispersao
32,petal_length,IC (99%),0.3045427710152366,iris,virginica,dispersao
32,petal_length,CV (%),11.12409719952787,iris,virginica,cv
33,petal_length,Média,5.642424242424243,iris,virginica,central
33,petal_length,Mediana,5.6,iris,virginica,central
33,petal_length,Desvio Padrão,0.6179756786427273,iris,virginica,dispersao
33,petal_length,IC (90%),0.18222136471172196,iris,virginica,dispersao
33,petal_length,IC (95%),0.21912464755404115,iris,virginica,dispersao
33,petal_length,IC (99%),0.29459422003463315,iris,virginica,dispersao
33,petal_length,CV (%),10.952307945870032,iris,virginica,cv
34,petal_length,Média,5.626470588235295,iris,virginica,central
34,petal_length,Mediana,5.6,iris,virginica,central
34,petal_length,Desvio Padrão,0.6156094903128767,iris,virginica,dispersao
34,petal_length,IC (90%),0.1786728964492472,iris,virginica,dispersao
34,petal_length,IC (95%),0.21479630562614455,iris,virginica,dispersao
34,petal_length,IC (99%),0.28856884279376865,iris,virginica,dispersao
34,petal_length,CV (%),10.941308243929852,iris,virginica,cv
35,petal_length,Média,5.6257142857142854,iris,virginica,central
35,petal_length,Mediana,5.6,iris,virginica,central
35,petal_length,Desvio Padrão,0.6065053499317202,iris,virginica,dispersao
35,petal_length,IC (90%),0.173350367476682,iris,virginica,dispersao
35,petal_length,IC (95%),0.20834187713147775,iris,virginica,dispersao
35,petal_length,IC (99%),0.2797098485857357,iris,virginica,dispersao
35,petal_length,CV (%),10.780948322808639,iris,virginica,cv
36,petal_length,Média,5.638888888888889,iris,virginica,central
36,petal_length,Mediana,5.6,iris,virginica,central
36,petal_length,Desvio Padrão,0.6029820076812422,iris,virginica,dispersao
36,petal_length,IC (90%),0.16979696506899963,iris,virginica,dispersao
36,petal_length,IC (95%),0.20401975906433312,iris,virginica,dispersao
36,petal_length,IC (99%),0.27373429378567615,iris,virginica,dispersao
36,petal_length,CV (%),10.693276983509714,iris,virginica,cv
37,petal_length,Média,5.6378378378378375,iris,virginica,central
37,petal_length,Mediana,5.6,iris,virginica,central
37,petal_length,Desvio Padrão,0.5945826507126898,iris,virginica,dispersao
37,petal_length,IC (90%),0.1650290510409484,iris,virginica,dispersao
37,petal_length,IC (95%),0.19824372577279298,iris,virginica,dispersao
37,petal_length,IC (99%),0.265826320210809,iris,virginica,dispersao
37,petal_length,CV (%),10.546288627214537,iris,virginica,cv
38,petal_length,Média,5.63421052631579,iris,virginica,central
38,petal_length,Mediana,5.6,iris,virginica,central
38,petal_length,Desvio Padrão,0.5869188054667581,iris,virginica,dispersao
38,petal_length,IC (90%),0.16062953749597286,iris,virginica,dispersao
38,petal_length,IC (95%),0.19291541085235872,iris,virginica,dispersao
38,petal_length,IC (99%),0.2585362440677301,iris,virginica,dispersao
38,petal_length,CV (%),10.417054931217566,iris,virginica,cv
39,petal_length,Média,5.612820512820513,iris,virginica,central
39,petal_length,Mediana,5.6,iris,virginica,central
39,petal_length,Desvio Padrão,0.5943503694567829,iris,virginica,dispersao
39,petal_length,IC (90%),0.1604560409859054,iris,virginica,dispersao
39,petal_length,IC (95%),0.19266610172652768,iris,virginica,dispersao
39,petal_length,IC (99%),0.2580649766282862,iris,virginica,dispersao
39,petal_length,CV (%),10.589156879312258,iris,virginica,cv
40,petal_length,Média,5.6075,iris,virginica,central
40,petal_length,Mediana,5.6,iris,virginica,central
40,petal_length,Desvio Padrão,0.5876452357306431,iris,virginica,dispersao
40,petal_length,IC (90%),0.15654995278324563,iris,virginica,dispersao
40,petal_length,IC (95%),0.1879380632207505,iris,virginica,dispersao
40,petal_length,IC (99%),0.2516054015607239,iris,virginica,dispersao
40,petal_length,CV (%),10.47962970540603,iris,virginica,cv
41,petal_length,Média,5.607317073170732,iris,virginica,central
41,petal_length,Mediana,5.6,iris,virginica,central
41,petal_length,Desvio Padrão,0.5802543597003124,iris,virginica,dispersao
41,petal_length,IC (90%),0.15259143102845193,iris,virginica,dispersao
41,petal_length,IC (95%),0.18315087428886107,iris,virginica,dispersao
41,petal_length,IC (99%),0.2450794678300908,iris,virginica,dispersao
41,petal_length,CV (%),10.348163874603221,iris,virginica,cv
42,petal_length,Média,5.595238095238095,iris,virginica,central
42,petal_length,Mediana,5.6,iris,virginica,central
42,petal_length,Desvio Padrão,0.5784556314340339,iris,virginica,dispersao
42,petal_length,IC (90%),0.1502097216439338,iris,virginica,dispersao
42,petal_length,IC (95%),0.18025946383175315,iris,virginica,dispersao
42,petal_length,IC (99%),0.24110107305530393,iris,virginica,dispersao
42,petal_length,CV (%),10.338355966055074,iris,virginica,cv
43,petal_length,Média,5.583720930232558,iris,virginica,central
43,petal_length,Mediana,5.6,iris,virginica,central
43,petal_length,Desvio Padrão,0.5764960795960284,iris,virginica,dispersao
43,petal_length,IC (90%),0.14786855197722573,iris,virginica,dispersao
43,petal_length,IC (95%),0.17741930517055268,iris,virginica,dispersao
43,petal_length,IC (99%),0.23720002453427347,iris,virginica,dispersao
43,petal_length,CV (%),10.324586181853071,iris,virginica,cv
44,petal_length,Média,5.590909090909091,iris,virginica,central
44,petal_length,Mediana,5.6,iris,virginica,central
44,petal_length,Desvio Padrão,0.5717448535753095,iris,virginica,dispersao
44,petal_length,IC (90%),0.14489783786707733,iris,virginica,dispersao
44,petal_length,IC (95%),0.173826322862873,iris,virginica,dispersao
44,petal_length,IC (99%),0.23230103509136982,iris,virginica,dispersao
44,petal_length,CV (%),10.226330714355129,iris,virginica,cv
45,petal_length,Média,5.593333333333333,iris,virginica,central
45,petal_length,Mediana,5.6,iris,virginica,central
45,petal_length,Desvio Padrão,0.5654443144353586,iris,virginica,dispersao
45,petal_length,IC (90%),0.1416290405113192,iris,virginica,dispersao
45,petal_length,IC (95%),0.1698782782055478,iris,virginica,dispersao
45,petal_length,IC (99%),0.22693607015116593,iris,virginica,dispersao
45,petal_length,CV (%),10.109254727688176,iris,virginica,cv
46,petal_length,Média,5.584782608695652,iris,virginica,central
46,petal_length,Mediana,5.6,iris,virginica,central
46,petal_length,Desvio Padrão,0.5621258820285514,iris,virginica,dispersao
46,petal_length,IC (90%),0.1391925202903013,iris,virginica,dispersao
46,petal_length,IC (95%),0.1669307810904243,iris,virginica,dispersao
46,petal_length,IC (99%),0.22291533367860067,iris,virginica,dispersao
46,petal_length,CV (%),10.065313574664604,iris,virginica,cv
47,petal_length,Média,5.572340425531914,iris,virginica,central
47,petal_length,Mediana,5.6,iris,virginica,central
47,petal_length,Desvio Padrão,0.5624875371216738,iris,virginica,dispersao
47,petal_length,IC (90%),0.13772945344812396,iris,virginica,dispersao
47,petal_length,IC (95%),0.165152527639605,iris,virginica,dispersao
47,petal_length,IC (99%),0.2204620403973699,iris,virginica,dispersao
47,petal_length,CV (%),10.094278062130076,iris,virginica,cv
48,petal_length,Média,5.564583333333334,iris,virginica,central
48,petal_length,Mediana,5.6,iris,virginica,central
48,petal_length,Desvio Padrão,0.5590606039288122,iris,virginica,dispersao
48,petal_length,IC (90%),0.13539769182374053,iris,virginica,dispersao
48,petal_length,IC (95%),0.16233427735200948,iris,virginica,dispersao
48,petal_length,IC (99%),0.2166260479263194,iris,virginica,dispersao
48,petal_length,CV (%),10.046764877792205,iris,virginica,cv
49,petal_length,Média,5.561224489795919,iris,virginica,central
49,petal_length,Mediana,5.6,iris,virginica,central
49,petal_length,Desvio Padrão,0.5537058208601583,iris,virginica,dispersao
49,petal_length,IC (90%),0.13266982855000622,iris,virginica,dispersao
49,petal_length,IC (95%),0.1590428810427369,iris,virginica,dispersao
49,petal_length,IC (99%),0.2121645689224129,iris,virginica,dispersao
49,petal_length,CV (%),9.956545035650553,iris,virginica,cv
50,petal_length,Média,5.5520000000000005,iris,virginica,central
50,petal_length,Mediana,5.55,iris,virginica,central
50,petal_length,Desvio Padrão,0.5518946956639834,iris,virginica,dispersao
50,petal_length,IC (90%),0.13085428804763458,iris,virginica,dispersao
50,petal_length,IC (95%),0.1568467368664233,iris,virginica,dispersao
50,petal_length,IC (99%),0.20916943780394542,iris,virginica,dispersao
50,petal_length,CV (%),9.940466420460796,iris,virginica,cv
1,petal_width,Média,2.5,iris,virginica,central
1,petal_width,Mediana,2.5,iris,virginica,central
1,petal_width,Desvio Padrão,0.0,iris,virginica,dispersao
1,petal_width,IC (90%),0.0,iris,virginica,dispersao
1,petal_width,IC (95%),0.0,iris,virginica,dispersao
1,petal_width,IC (99%),0.0,iris,virginica,dispersao
1,petal_width,CV (%),0.0,iris,virginica,cv
2,petal_width,Média,2.2,iris,virginica,central
2,petal_width,Mediana,2.2,iris,virginica,central
2,petal_width,Desvio Padrão,0.42426406871192857,iris,virginica,dispersao
2,petal_width,IC (90%),1.89412545444028,iris,virginica,dispersao
2,petal_width,IC (95%),3.8118614209296284,iris,virginica,dispersao
2,petal_width,IC (99%),19.097022348862197,iris,virginica,dispersao
2,petal_width,CV (%),19.28473039599675,iris,virginica,cv
3,petal_width,Média,2.1666666666666665,iris,virginica,central
3,petal_width,Mediana,2.1,iris,virginica,central
3,petal_width,Desvio Padrão,0.3055050463303894,iris,virginica,dispersao
3,petal_width,IC (90%),0.5150370451676872,iris,virginica,dispersao
3,petal_width,IC (95%),0.7589166067478932,iris,virginica,dispersao
3,petal_width,IC (99%),1.750577794062632,iris,virginica,dispersao
3,petal_width,CV (%),14.100232907556434,iris,virginica,cv
4,petal_width,Média,2.075,iris,virginica,central
4,petal_width,Mediana,2.0,iris,virginica,central
4,petal_width,Desvio Padrão,0.30956959368344517,iris,virginica,dispersao
4,petal_width,IC (90%),0.3642648811505392,iris,virginica,dispersao
4,petal_width,IC (95%),0.4925943048231153,iris,virginica,dispersao
4,petal_width,IC (99%),0.9040839593337272,iris,virginica,dispersao
4,petal_width,CV (%),14.919016563057598,iris,virginica,cv
5,petal_width,Média,2.1,iris,virginica,central
5,petal_width,Mediana,2.1,iris,virginica,central
5,petal_width,Desvio Padrão,0.2738612787525831,iris,virginica,dispersao
5,petal_width,IC (90%),0.2610968412034288,iris,virginica,dispersao
5,petal_width,IC (95%),0.3400436903291285,iris,virginica,dispersao
5,petal_width,IC (99%),0.5638841581166938,iris,virginica,dispersao
5,petal_width,CV (%),13.041013273932528,iris,virginica,cv
6,petal_width,Média,2.1,iris,virginica,central
6,petal_width,Mediana,2.1,iris,virginica,central
6,petal_width,Desvio Padrão,0.24494897427831783,iris,virginica,dispersao
6,petal_width,IC (90%),0.20150483726691573,iris,virginica,dispersao
6,petal_width,IC (95%),0.257058183661474,iris,virginica,dispersao
6,petal_width,IC (99%),0.4032142983557537,iris,virginica,dispersao
6,petal_width,CV (%),11.664236870396087,iris,virginica,cv
7,petal_width,Média,2.0428571428571427,iris,virginica,central
7,petal_width,Mediana,2.1,iris,virginica,central
7,petal_width,Desvio Padrão,0.26992062325273125,iris,virginica,dispersao
7,petal_width,IC (90%),0.19824404137401258,iris,virginica,dispersao
7,petal_width,IC (95%),0.24963494055856075,iris,virginica,dispersao
7,petal_width,IC (99%),0.3782333124038008,iris,virginica,dispersao
7,petal_width,CV (%),13.21289764174209,iris,virginica,cv
8,petal_width,Média,2.0125,iris,virginica,central
8,petal_width,Mediana,2.0,iris,virginica,central
8,petal_width,Desvio Padrão,0.26423744732991306,iris,virginica,dispersao
8,petal_width,IC (90%),0.17699540850365372,iris,virginica,dispersao
8,petal_width,IC (95%),0.22090803419141927,iris,virginica,dispersao
8,petal_width,IC (99%),0.32692888756981553,iris,virginica,dispersao
8,petal_width,CV (%),13.129811047449095,iris,virginica,cv
9,petal_width,Média,1.9888888888888892,iris,virginica,central
9,petal_width,Mediana,1.9,iris,virginica,central
9,petal_width,Desvio Padrão,0.25712081034235856,iris,virginica,dispersao
9,petal_width,IC (90%),0.15937616609280528,iris,virginica,dispersao
9,petal_width,IC (95%),0.1976405506175366,iris,virginica,dispersao
9,petal_width,IC (99%),0.2875799698816422,iris,virginica,dispersao
9,petal_width,CV (%),12.927861972520821,iris,virginica,cv
10,petal_width,Média,2.04,iris,virginica,central
10,petal_width,Mediana,2.0,iris,virginica,central
10,petal_width,Desvio Padrão,0.2913569784454954,iris,virginica,dispersao
10,petal_width,IC (90%),0.16889416509329713,iris,virginica,dispersao
10,petal_width,IC (95%),0.20842422662845986,iris,virginica,dispersao
10,petal_width,IC (99%),0.2994241386440032,iris,virginica,dispersao
10,petal_width,CV (%),14.282204825759578,iris,virginica,cv
11,petal_width,Média,2.0363636363636366,iris,virginica,central
11,petal_width,Mediana,2.0,iris,virginica,central
11,petal_width,Desvio Padrão,0.27666849214439754,iris,virginica,dispersao
11,petal_width,IC (90%),0.15119313085296374,iris,virginica,dispersao
11,petal_width,IC (95%),0.18586842209408647,iris,virginica,dispersao
11,petal_width,IC (99%),0.2643765711972601,iris,virginica,dispersao
11,petal_width,CV (%),13.586399167805235,iris,virginica,cv
12,petal_width,Média,2.025,iris,virginica,central
12,petal_width,Mediana,1.95,iris,virginica,central
12,petal_width,Desvio Padrão,0.2667140109487382,iris,virginica,dispersao
12,petal_width,IC (90%),0.13827182236955124,iris,virginica,dispersao
12,petal_width,IC (95%),0.1694619977425315,iris,virginica,dispersao
12,petal_width,IC (99%),0.23912754428220614,iris,virginica,dispersao
12,petal_width,CV (%),13.171062269073492,iris,virginica,cv
13,petal_width,Média,2.030769230769231,iris,virginica,central
13,petal_width,Mediana,2.0,iris,virginica,central
13,petal_width,Desvio Padrão,0.25620504608813943,iris,virginica,dispersao
13,petal_width,IC (90%),0.12664667077259842,iris,virginica,dispersao
13,petal_width,IC (95%),0.15482315984245962,iris,virginica,dispersao
13,petal_width,IC (99%),0.21705098505558906,iris,virginica,dispersao
13,petal_width,CV (%),12.616157572522015,iris,virginica,cv
14,petal_width,Média,2.028571428571429,iris,virginica,central
14,petal_width,Mediana,2.0,iris,virginica,central
14,petal_width,Desvio Padrão,0.2462911704859528,iris,virginica,dispersao
14,petal_width,IC (90%),0.11657006878609853,iris,virginica,dispersao
14,petal_width,IC (95%),0.14220428812155556,iris,virginica,dispersao
14,petal_width,IC (99%),0.19828029809492145,iris,virginica,dispersao
14,petal_width,CV (%),12.141114038039925,iris,virginica,cv
15,petal_width,Média,2.0533333333333332,iris,virginica,central
15,petal_width,Mediana,2.0,iris,virginica,central
15,petal_width,Desvio Padrão,0.2559761893688738,iris,virginica,dispersao
15,petal_width,IC (90%),0.11640986199796481,iris,virginica,dispersao
15,petal_width,IC (95%),0.14175488875253756,iris,virginica,dispersao
15,petal_width,IC (99%),0.19674777589084147,iris,virginica,dispersao
15,petal_width,CV (%),12.466372858873724,iris,virginica,cv
16,petal_width,Média,2.06875,iris,virginica,central
16,petal_width,Mediana,2.05,iris,virginica,central
16,petal_width,Desvio Padrão,0.25486924752377116,iris,virginica,dispersao
16,petal_width,IC (90%),0.1116996562566602,iris,virginica,dispersao
16,petal_width,IC (95%),0.13581023545289717,iris,virginica,dispersao
16,petal_width,IC (99%),0.18775662381127872,iris,virginica,dispersao
16,petal_width,CV (%),12.319963626526702,iris,virginica,cv
17,petal_width,Média,2.052941176470588,iris,virginica,central
17,petal_width,Mediana,2.0,iris,virginica,central
17,petal_width,Desvio Padrão,0.25523921881938405,iris,virginica,dispersao
17,petal_width,IC (90%),0.10807823668487906,iris,virginica,dispersao
17,petal_width,IC (95%),0.1312318969425351,iris,virginica,dispersao
17,petal_width,IC (99%),0.1808098281544624,iris,virginica,dispersao
17,petal_width,CV (%),12.43285593103017,iris,virginica,cv
18,petal_width,Média,2.0611111111111113,iris,virginica,central
18,petal_width,Mediana,2.05,iris,virginica,central
18,petal_width,Desvio Padrão,0.25003267760291065,iris,virginica,dispersao
18,petal_width,IC (90%),0.10252070815639001,iris,virginica,dispersao
18,petal_width,IC (95%),0.12433832536786084,iris,virginica,dispersao
18,petal_width,IC (99%),0.17080219386355247,iris,virginica,dispersao
18,petal_width,CV (%),12.130965490168169,iris,virginica,cv
19,petal_width,Média,2.0736842105263156,iris,virginica,central
19,petal_width,Mediana,2.1,iris,virginica,central
19,petal_width,Desvio Padrão,0.24909191802571795,iris,virginica,dispersao
19,petal_width,IC (90%),0.09909411421226848,iris,virginica,dispersao
19,petal_width,IC (95%),0.12005846141526681,iris,virginica,dispersao
19,petal_width,IC (99%),0.1644902227737069,iris,virginica,dispersao
19,petal_width,CV (%),12.012046808346806,iris,virginica,cv
20,petal_width,Média,2.045,iris,virginica,central
20,petal_width,Mediana,2.05,iris,virginica,central
20,petal_width,Desvio Padrão,0.27429335045761344,iris,virginica,dispersao
20,petal_width,IC (90%),0.10605438587531343,iris,virginica,dispersao
20,petal_width,IC (95%),0.12837323959934815,iris,virginica,dispersao
20,petal_width,IC (99%),0.17547215615526932,iris,virginica,dispersao
20,petal_width,CV (%),13.412877772988434,iris,virginica,cv
21,petal_width,Média,2.057142857142857,iris,virginica,central
21,petal_width,Mediana,2.1,iris,virginica,central
21,petal_width,Desvio Padrão,0.2730776969498398,iris,virginica,dispersao
21,petal_width,IC (90%),0.10277671707258534,iris,virginica,dispersao
21,petal_width,IC (95%),0.1243034773496289,iris,virginica,dispersao
21,petal_width,IC (99%),0.16955504212206265,iris,virginica,dispersao
21,petal_width,CV (%),13.27461026839499,iris,virginica,cv
22,petal_width,Média,2.0545454545454542,iris,virginica,central
22,petal_width,Mediana,2.05,iris,virginica,central
22,petal_width,Desvio Padrão,0.26677486982253623,iris,virginica,dispersao
22,petal_width,IC (90%),0.09786999434629494,iris,virginica,dispersao
22,petal_width,IC (95%),0.11828135097543062,iris,virginica,dispersao
22,petal_width,IC (99%),0.16103808621418736,iris,virginica,dispersao
22,petal_width,CV (%),12.984617557734065,iris,virginica,cv
23,petal_width,Média,2.052173913043478,iris,virginica,central
23,petal_width,Mediana,2.0,iris,virginica,central
23,petal_width,Desvio Padrão,0.26088932731470516,iris,virginica,dispersao
23,petal_width,IC (90%),0.09341125486927997,iris,virginica,dispersao
23,petal_width,IC (95%),0.11281700514112955,iris,virginica,dispersao
23,petal_width,IC (99%),0.15333803302691273,iris,virginica,dispersao
23,petal_width,CV (%),12.71282739033521,iris,virginica,cv
24,petal_width,Média,2.0416666666666665,iris,virginica,central
24,petal_width,Mediana,2.0,iris,virginica,central
24,petal_width,Desvio Padrão,0.2602952615558066,iris,virginica,dispersao
24,petal_width,IC (90%),0.09106236082480632,iris,virginica,dispersao
24,petal_width,IC (95%),0.10991304931157192,iris,virginica,dispersao
24,petal_width,IC (99%),0.14916089733262852,iris,virginica,dispersao
24,petal_width,CV (%),12.749155668039508,iris,virginica,cv
25,petal_width,Média,2.044,iris,virginica,central
25,petal_width,Mediana,2.0,iris,virginica,central
25,petal_width,Desvio Padrão,0.2550816862627865,iris,virginica,dispersao
25,petal_width,IC (90%),0.08728293718801604,iris,virginica,dispersao
25,petal_width,IC (95%),0.10529254507508301,iris,virginica,dispersao
25,petal_width,IC (99%),0.14268960905048997,iris,virginica,dispersao
25,petal_width,CV (%),12.479534552973899,iris,virginica,cv
26,petal_width,Média,2.0346153846153845,iris,virginica,central
26,petal_width,Mediana,2.0,iris,virginica,central
26,petal_width,Desvio Padrão,0.2544677703636477,iris,virginica,dispersao
26,petal_width,IC (90%),0.0852451671981869,iris,virginica,dispersao
26,petal_width,IC (95%),0.10278175678677327,iris,virginica,dispersao
26,petal_width,IC (99%),0.1391076411155152,iris,virginica,dispersao
26,petal_width,CV (%),12.50692255095433,iris,virginica,cv
27,petal_width,Média,2.0259259259259257,iris,virginica,central
27,petal_width,Mediana,2.0,iris,virginica,central
27,petal_width,Desvio Padrão,0.25357837901129165,iris,virginica,dispersao
27,petal_width,IC (90%),0.08323617017375291,iris,virginica,dispersao
27,petal_width,IC (95%),0.10031226581870381,iris,virginica,dispersao
27,petal_width,IC (99%),0.13560455309539052,iris,virginica,dispersao
27,petal_width,CV (%),12.516665874414764,iris,virginica,cv
28,petal_width,Média,2.017857142857143,iris,virginica,central
28,petal_width,Mediana,2.0,iris,virginica,central
28,petal_width,Desvio Padrão,0.2524745259296198,iris,virginica,dispersao
28,petal_width,IC (90%),0.08126934324036215,iris,virginica,dispersao
28,petal_width,IC (95%),0.09789940096974588,iris,virginica,dispersao
28,petal_width,IC (99%),0.13219815165074947,iris,virginica,dispersao
28,petal_width,CV (%),12.512011904476733,iris,virginica,cv
29,petal_width,Média,2.0206896551724136,iris,virginica,central
29,petal_width,Mediana,2.0,iris,virginica,central
29,petal_width,Desvio Padrão,0.24839385537722658,iris,virginica,dispersao
29,petal_width,IC (90%),0.07846565265819991,iris,virginica,dispersao
29,petal_width,IC (95%),0.09448396948941463,iris,virginica,dispersao
29,petal_width,IC (99%),0.12745708614558518,iris,virginica,dispersao
29,petal_width,CV (%),12.292528679077767,iris,virginica,cv
30,petal_width,Média,2.0066666666666664,iris,virginica,central
30,petal_width,Mediana,2.0,iris,virginica,central
30,petal_width,Desvio Padrão,0.25587353197979673,iris,virginica,dispersao
30,petal_width,IC (90%),0.07937625127980147,iris,virginica,dispersao
30,petal_width,IC (95%),0.09554474707522602,iris,virginica,dispersao
30,petal_width,IC (99%),0.12876705313799314,iris,virginica,dispersao
30,petal_width,CV (%),12.751172690023095,iris,virginica,cv
31,petal_width,Média,2.0032258064516126,iris,virginica,central
31,petal_width,Mediana,2.0,iris,virginica,central
31,petal_width,Desvio Padrão,0.25230123657741876,iris,virginica,dispersao
31,petal_width,IC (90%),0.07691076606990296,iris,virginica,dispersao
31,petal_width,IC (95%),0.0925448407250663,iris,virginica,dispersao
31,petal_width,IC (99%),0.12461506248529983,iris,virginica,dispersao
31,petal_width,CV (%),12.594747719645705,iris,virginica,cv
32,petal_width,Média,2.003125,iris,virginica,central
32,petal_width,Mediana,2.0,iris,virginica,central
32,petal_width,Desvio Padrão,0.24819915910543522,iris,virginica,dispersao
32,petal_width,IC (90%),0.07439228927436999,iris,virginica,dispersao
32,petal_width,IC (95%),0.08948533938721172,iris,virginica,dispersao
32,petal_width,IC (99%),0.12039710886664311,iris,virginica,dispersao
32,petal_width,CV (%),12.390597646449185,iris,virginica,cv
33,petal_width,Média,2.009090909090909,iris,virginica,central
33,petal_width,Mediana,2.0,iris,virginica,central
33,petal_width,Desvio Padrão,0.2466825342971665,iris,virginica,dispersao
33,petal_width,IC (90%),0.07273883035154759,iris,virginica,dispersao
33,petal_width,IC (95%),0.08746982325311682,iris,virginica,dispersao
33,petal_width,IC (99%),0.11759564542580342,iris,virginica,dispersao
33,petal_width,CV (%),12.278316186736795,iris,virginica,cv
34,petal_width,Média,1.9941176470588236,iris,virginica,central
34,petal_width,Mediana,2.0,iris,virginica,central
34,petal_width,Desvio Padrão,0.2581298433788328,iris,virginica,dispersao
34,petal_width,IC (90%),0.07491893400318797,iris,virginica,dispersao
34,petal_width,IC (95%),0.09006576019718136,iris,virginica,dispersao
34,petal_width,IC (99%),0.12099915834063688,iris,virginica,dispersao
34,petal_width,CV (%),12.944564417227605,iris,virginica,cv
35,petal_width,Média,1.9771428571428573,iris,virginica,central
35,petal_width,Mediana,2.0,iris,virginica,central
35,petal_width,Desvio Padrão,0.2734159880493611,iris,virginica,dispersao
35,petal_width,IC (90%),0.07814731066707445,iris,virginica,dispersao
35,petal_width,IC (95%),0.09392167801054771,iris,virginica,dispersao
35,petal_width,IC (99%),0.1260947568340755,iris,virginica,dispersao
35,petal_width,CV (%),13.82884332619601,iris,virginica,cv
36,petal_width,Média,1.9861111111111112,iris,virginica,central
36,petal_width,Mediana,2.0,iris,virginica,central
36,petal_width,Desvio Padrão,0.274801515672445,iris,virginica,dispersao
36,petal_width,IC (90%),0.07738284519794275,iris,virginica,dispersao
36,petal_width,IC (95%),0.09297945594364021,iris,virginica,dispersao
36,petal_width,IC (99%),0.12475098405190806,iris,virginica,dispersao
36,petal_width,CV (%),13.836160229661566,iris,virginica,cv
37,petal_width,Média,1.9972972972972975,iris,virginica,central
37,petal_width,Mediana,2.0,iris,virginica,central
37,petal_width,Desvio Padrão,0.2793708074370836,iris,virginica,dispersao
37,petal_width,IC (90%),0.07754060631372786,iris,virginica,dispersao
37,petal_width,IC (95%),0.09314686473292845,iris,virginica,dispersao
37,petal_width,IC (99%),0.12490124564903904,iris,virginica,dispersao
37,petal_width,CV (%),13.987442320936525,iris,virginica,cv
38,petal_width,Média,1.9921052631578948,iris,virginica,central
38,petal_width,Mediana,2.0,iris,virginica,central
38,petal_width,Desvio Padrão,0.2774220893282043,iris,virginica,dispersao
38,petal_width,IC (90%),0.07592563312827746,iris,virginica,dispersao
38,petal_width,IC (95%),0.09118637168169848,iris,virginica,dispersao
38,petal_width,IC (99%),0.1222037261854247,iris,virginica,dispersao
38,petal_width,CV (%),13.926075818324653,iris,virginica,cv
39,petal_width,Média,1.9871794871794872,iris,virginica,central
39,petal_width,Mediana,2.0,iris,virginica,central
